Date,Open,High,Low,Close,Adj Close,Volume
2009-05-01,1722.765991,1738.708984,1701.994019,1729.582031,1729.530762,1132124000
2009-05-04,1729.582031,1796.713013,1729.582031,1788.146973,1788.093994,1066211400
2009-05-05,1788.146973,1823.380981,1759.484009,1772.069946,1772.017334,1130344600
2009-05-06,1772.069946,1799.624023,1761.109985,1798.336060,1798.282715,909519200
2009-05-07,1798.336060,1840.475952,1798.336060,1828.852051,1828.797729,1688950700
2009-05-08,1828.852051,1863.628052,1821.141968,1862.531982,1862.476685,1776829600
2009-05-11,1862.531982,1891.769043,1827.161987,1830.740967,1830.686646,2257492400
2009-05-12,1830.740967,1842.725952,1796.944946,1842.021973,1841.967285,1385116100
2009-05-13,1842.021973,1871.817017,1834.302979,1851.332031,1851.277100,2875546200
2009-05-14,1851.332031,1851.332031,1776.941040,1785.003052,1784.950073,2709095000
2009-05-15,1785.003052,1820.854980,1708.385010,1750.913940,1750.862061,1816110400
2009-05-18,1750.493042,1804.870972,1712.637939,1803.567993,1803.514404,1373018000
2009-05-19,1805.431030,1888.223022,1805.431030,1886.015991,1885.959961,1583673200
2009-05-20,1886.223022,1907.494995,1872.259033,1885.722046,1885.666016,1688701000
2009-05-21,null,null,null,null,null,null
2009-05-22,1885.411987,1889.880005,1858.082031,1881.708984,1881.653198,1334088000
2009-05-25,1881.399048,1898.048950,1878.651001,1890.970947,1890.914795,7111785600
2009-05-26,1891.177979,1905.909058,1852.024048,1857.586060,1857.530884,9104109600
2009-05-27,1858.413940,1902.078979,1858.413940,1892.843018,1892.786865,7319620000
2009-05-28,1892.739014,1904.615967,1878.465942,1902.875977,1902.819458,6196951600
2009-05-29,1903.186035,1941.786987,1903.186035,1916.831055,1916.774170,1284491200
2009-06-01,1917.453003,1998.579956,1917.453003,1998.579956,1998.520630,1006105400
2009-06-02,1999.201050,2043.947998,1991.964966,1998.642944,1998.583618,1175315000
2009-06-03,1999.161011,2027.692017,1993.081055,2010.913940,2010.854248,1062942700
2009-06-04,2010.810059,2033.052979,1989.791016,2032.715942,2032.655640,1077768000
2009-06-05,2033.026001,2078.930908,2033.026001,2078.930908,2078.869141,7551420800
2009-06-08,2079.771973,2099.080078,2052.027100,2056.646973,2056.585938,8569411200
2009-06-09,2057.066895,2096.929932,2057.025879,2093.293945,2093.231934,6589480800
2009-06-10,2094.135010,2116.166016,2094.135010,2108.813965,2108.751465,1247107700
2009-06-11,2108.500977,2112.840088,2077.454102,2089.584961,2089.522949,1480391300
2009-06-12,2089.791992,2106.976074,2073.336914,2090.943115,2090.881104,8455152000
2009-06-15,2090.736084,2100.770996,2060.620117,2069.875000,2069.813721,6047300800
2009-06-16,2069.460938,2069.460938,1995.566040,2030.365967,2030.305664,7634564800
2009-06-17,2029.952026,2034.319946,2009.432983,2024.964966,2024.904785,5822729600
2009-06-18,2024.651001,2025.124023,1940.323975,1950.987061,1950.929077,8356996000
2009-06-19,1951.827026,1993.241943,1922.862061,1990.472046,1990.412964,7394077600
2009-06-22,1990.678955,2011.699951,1965.387939,1975.026978,1974.968384,8412366400
2009-06-23,1973.993042,1973.993042,1888.821045,1914.385010,1914.328125,6863203200
2009-06-24,1913.964966,1995.673950,1913.964966,1995.673950,1995.614746,7077870400
2009-06-25,1996.087036,2045.667969,1996.087036,2044.171021,2044.110352,7586198400
2009-06-26,2044.378052,2066.314941,2026.738037,2040.192993,2040.132446,3748514000
2009-06-29,2040.458984,2049.851074,2021.362061,2033.715942,2033.655640,2744733000
2009-06-30,2034.977051,2060.725098,2020.692017,2026.780029,2026.719849,3823817600
2009-07-01,2026.884033,2059.891113,2023.848022,2059.884033,2059.822754,3860403200
2009-07-02,2060.090088,2085.452881,2056.754883,2065.752930,2065.691650,4617828400
2009-07-03,2065.545898,2078.052002,2039.081055,2075.302002,2075.240479,0
2009-07-06,2074.882080,2074.882080,2023.974976,2035.010010,2034.949585,2897040000
2009-07-07,2034.885010,2083.247070,2034.885010,2083.247070,2083.185303,4886636800
2009-07-08,null,null,null,null,null,null
2009-07-09,2083.452881,2116.858887,2060.480957,2083.974121,2083.912354,7113020800
2009-07-10,2084.812988,2090.582031,2058.322021,2063.093994,2063.032715,4133111600
2009-07-13,2062.675049,2063.951904,1992.379028,2020.139038,2020.079102,3753744400
2009-07-14,2020.639038,2059.836914,2020.639038,2056.579102,2056.518066,3942075200
2009-07-15,2056.991943,2123.458008,2056.991943,2123.278076,2123.215088,4934566400
2009-07-16,2123.793945,2154.876953,2112.933105,2117.949951,2117.886963,5139871600
2009-07-17,2117.125000,2126.507080,2060.616943,2106.353027,2106.290527,4348483200
2009-07-20,null,null,null,null,null,null
2009-07-21,2107.074951,2157.493896,2107.074951,2146.553955,2146.490234,4096215200
2009-07-22,2146.864014,2156.415039,2119.513916,2125.614990,2125.552002,6891175200
2009-07-23,2125.718018,2162.748047,2125.718018,2160.717041,2160.652832,3947663600
2009-07-24,2161.129883,2199.224121,2161.129883,2185.654053,2185.589355,3956044000
2009-07-27,2186.072998,2213.620117,2186.072998,2209.101074,2209.035400,4728968800
2009-07-28,2209.520020,2240.638916,2201.190918,2237.104980,2237.038574,6902706400
2009-07-29,2236.898926,2241.633057,2190.409912,2225.812012,2225.746094,5277407600
2009-07-30,2224.555908,2298.770020,2218.427979,2298.135010,2298.066895,9139107200
2009-07-31,2298.649902,2332.762939,2298.649902,2323.236084,2323.166992,1332641600
2009-08-03,2323.854004,2350.676025,2323.854004,2338.797119,2338.727783,1031503600
2009-08-04,2339.002930,2382.095947,2339.002930,2360.093994,2360.023926,1299547200
2009-08-05,2360.512939,2362.766113,2308.634033,2317.062988,2316.994385,1136513600
2009-08-06,2317.373047,2360.045898,2309.988037,2359.977051,2359.906982,1436509700
2009-08-07,2359.563965,2366.957031,2333.739014,2349.133057,2349.063232,1118785400
2009-08-10,2349.751953,2394.321045,2349.751953,2389.562012,2389.491211,1591416300
2009-08-11,2389.458984,2404.735107,2370.681885,2399.275879,2399.204590,1454669100
2009-08-12,2399.173096,2399.173096,2326.813965,2347.357910,2347.288330,8679116000
2009-08-13,2347.977051,2408.884033,2347.977051,2396.489990,2396.418701,1100950800
2009-08-14,2397.625000,2411.898926,2370.089111,2386.864990,2386.794189,6117612800
2009-08-18,2384.802002,2384.802002,2296.964111,2336.987061,2336.917725,8137086400
2009-08-19,2337.193115,2351.177002,2271.208984,2277.751953,2277.684326,7570348000
2009-08-20,2279.196045,2330.699951,2279.196045,2328.638916,2328.569824,5907531200
2009-08-21,2328.431885,2346.834961,2313.769043,2333.896973,2333.827637,4067385000
2009-08-24,2335.752930,2379.906006,2335.752930,2375.874023,2375.803711,4720284800
2009-08-25,2375.667969,2382.410889,2351.858887,2380.520996,2380.450195,4676167600
2009-08-26,2379.799072,2387.377930,2366.275879,2380.086914,2380.016113,6740945600
2009-08-27,2379.667969,2379.667969,2338.690918,2356.063965,2355.994141,6064750000
2009-08-28,2356.579102,2378.111084,2355.967041,2377.247070,2377.176270,4441781600
2009-08-31,2377.452881,2378.291016,2333.308105,2341.537109,2341.467529,4689195600
2009-09-01,2341.434082,2355.809082,2325.466064,2326.914063,2326.844971,3873356400
2009-09-02,2325.883057,2325.883057,2272.763916,2285.925049,2285.857178,4553115600
2009-09-03,2286.233887,2329.281982,2284.927979,2322.246094,2322.177002,5793776000
2009-09-04,2322.559082,2333.947021,2316.053955,2322.736084,2322.666992,3577699600
2009-09-07,2323.155029,2342.157959,2323.155029,2340.392090,2340.322510,3786273000
2009-09-08,2340.704102,2371.403076,2333.865967,2371.302002,2371.231689,4649624400
2009-09-09,2371.508057,2389.789063,2364.646973,2383.337891,2383.267090,3523526400
2009-09-10,2383.750977,2422.581055,2383.750977,2411.863037,2411.791504,4737033600
2009-09-11,2412.175049,2425.389893,2408.413086,2415.946045,2415.874268,4835336000
2009-09-14,2415.108887,2415.108887,2377.032959,2382.701904,2382.631104,2696083000
2009-09-15,2382.968018,2420.822021,2382.968018,2420.108887,2420.037109,4336827600
2009-09-16,2420.314941,2442.144043,2420.314941,2439.356934,2439.284424,3905198400
2009-09-17,2440.180908,2474.788086,2440.180908,2456.986084,2456.913086,5241559600
2009-09-24,2457.294922,2482.850098,2454.856934,2468.902100,2468.828857,2368202000
2009-09-25,2468.179932,2468.179932,2432.436035,2444.583984,2444.511475,1840593000
2009-09-28,2444.377930,2444.377930,2394.771973,2397.827881,2397.756592,2561275600
2009-09-29,2398.550049,2444.467041,2398.550049,2443.831055,2443.758545,3033043600
2009-09-30,2444.250000,2471.877930,2435.020020,2467.591064,2467.517822,2989238400
2009-10-01,2467.903076,2484.678955,2467.637939,2477.970947,2477.897461,2758515000
2009-10-02,2477.558105,2493.364014,2433.066895,2479.847900,2479.774170,2429022000
2009-10-05,2479.125977,2486.080078,2454.042969,2480.413086,2480.339355,6075550000
2009-10-06,2480.825928,2533.062988,2480.825928,2528.145996,2528.070801,5750400000
2009-10-07,2528.763916,2559.669922,2499.424072,2513.406006,2513.331299,6181087600
2009-10-08,2513.824951,2524.152100,2472.626953,2484.518066,2484.444336,4514644400
2009-10-09,2484.936035,2489.923096,2464.606934,2474.400879,2474.327393,2769781600
2009-10-12,2474.820068,2480.758057,2446.468994,2456.688965,2456.615967,2702137600
2009-10-13,2457.101074,2486.133057,2456.983887,2471.991943,2471.918457,2918010000
2009-10-14,2472.301025,2512.126953,2472.301025,2511.720947,2511.646240,3562710000
2009-10-15,2512.340088,2537.643066,2506.042969,2515.383057,2515.308350,4017578400
2009-10-16,2515.589111,2520.894043,2501.793945,2515.805908,2515.731201,1877084400
2009-10-19,2515.497070,2521.559082,2497.324951,2520.924072,2520.849365,1785038000
2009-10-20,2521.335938,2531.791016,2493.783936,2502.216064,2502.141846,2968993000
2009-10-21,2501.392090,2501.392090,2462.025879,2476.797119,2476.723633,3439843600
2009-10-22,2476.378906,2476.812988,2421.514893,2433.184082,2433.112061,3768439200
2009-10-23,2433.492920,2469.142090,2429.556885,2467.947998,2467.874756,4462989600
2009-10-26,2468.477051,2475.906006,2456.420898,2467.714111,2467.640869,3439010400
2009-10-27,2466.876953,2466.876953,2417.467041,2425.200928,2425.128906,4320328000
2009-10-28,2424.406982,2426.779053,2336.797119,2355.313965,2355.244141,5006774000
2009-10-29,2354.697021,2354.697021,2235.386963,2344.032959,2343.963379,6917471200
2009-10-30,2345.062012,2402.416016,2345.062012,2367.700928,2367.630615,5312569600
2009-11-02,2365.648926,2373.197998,2294.555908,2371.642090,2371.571777,4418862000
2009-11-03,2371.952881,2386.179932,2328.452881,2334.105957,2334.036621,3665388800
2009-11-04,2334.939941,2371.896973,2334.939941,2371.855957,2371.785645,4084743600
2009-11-05,2371.650879,2376.264893,2355.440918,2367.214111,2367.143799,2996479600
2009-11-06,2367.625000,2403.271973,2367.625000,2395.105957,2395.034912,2890716000
2009-11-09,2395.413086,2406.919922,2380.493896,2406.434082,2406.362549,2275221000
2009-11-10,2406.741943,2432.334961,2372.041016,2381.955078,2381.884277,3598279200
2009-11-11,2382.575928,2414.909912,2380.271973,2403.878906,2403.807617,5604836800
2009-11-12,2405.129883,2434.011963,2405.129883,2420.281006,2420.209229,5601596000
2009-11-13,2420.074951,2431.230957,2408.620117,2426.801025,2426.729004,2403141600
2009-11-16,2427.313965,2471.710938,2427.313965,2468.675049,2468.601807,5645155600
2009-11-17,2468.985107,2487.014893,2461.275879,2473.789063,2473.715576,6292910000
2009-11-18,2473.686035,2487.610107,2451.707031,2484.229004,2484.155273,7296534400
2009-11-19,2483.920898,2491.475098,2458.279053,2468.788086,2468.714844,8541435200
2009-11-20,2468.260010,2490.294922,2458.627930,2487.364990,2487.291260,7122083200
2009-11-23,2487.781006,2494.824951,2467.504883,2481.416016,2481.342285,6813388800
2009-11-24,2481.518066,2491.864990,2455.322998,2471.884033,2471.810547,4818716000
2009-11-25,2471.093018,2482.291992,2458.741943,2461.528076,2461.455078,4385176800
2009-11-26,2459.937988,2462.318115,2386.729980,2393.519043,2393.447998,5944467200
2009-11-30,2393.416016,2430.251953,2370.530029,2415.836914,2415.765137,4458340400
2009-12-01,2416.041992,2452.500977,2412.997070,2452.500977,2452.427979,3855696000
2009-12-02,2452.916992,2481.882080,2452.916992,2471.563965,2471.490479,4690871600
2009-12-03,2471.154053,2502.551025,2471.154053,2500.037109,2499.962891,5125548800
2009-12-04,2499.620117,2512.663086,2484.898926,2511.544922,2511.470215,3597232400
2009-12-07,2511.955078,2516.184082,2478.583984,2483.758057,2483.684326,2799365000
2009-12-08,2484.284912,2497.511963,2470.237061,2483.892090,2483.818359,2944876400
2009-12-09,2483.790039,2485.836914,2462.879883,2481.297119,2481.223389,3114634000
2009-12-10,2481.501953,2492.313965,2476.572998,2486.437012,2486.363281,2809715600
2009-12-11,2485.822021,2519.099121,2485.822021,2519.099121,2519.024414,3069507600
